STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,51.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VGB,British Virgin Islands,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,5.7,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,108.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,52.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,70.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,290.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,77.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,579.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CMR,Cameroon,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,309.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,6.4,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYM,Cayman Islands,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,14.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,540.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,151.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHL,Chile,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,22.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,107.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,37.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,39.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,327.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COG,"Congo, Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,356.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,18.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,367.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,43.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUB,Cuba,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,4.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CZE,Czechia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,16.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DNK,Denmark,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,13.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DJI,Djibouti,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,664.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DMA,Dominica,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,4.5,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DOM,Dominican Republic,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,78.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECU,Ecuador,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,68.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,26.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SLV,El Salvador,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,31.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GNQ,Equatorial Guinea,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,187.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ERI,Eritrea,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,177.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,EST,Estonia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,65.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,SWZ,Eswatini,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,981.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ETH,Ethiopia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,421.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FJI,Fiji,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,22.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FIN,Finland,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,FRA,France,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,12.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,PYF,French Polynesia,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,30.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,GAB,Gabon,WB_WDI_SH_TBS_INCD,"Incidence of tuberculosis (per 100,000 people)",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,10P5PS,Per 100 000 persons,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2000,515.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Incidence of tuberculosis (per 100,000 people)",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
